round_number,group_id,timestamp,price,asset,maker,taker,making_order_status,taking_order_status
8,1,235.453966,60.0,B,3jmhiir6,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
8,1,238.249008,213.0,D,bot-ETFMakerBot-8,c1na2cjj,TRADED_MAKER,TRADED_TAKER
8,1,238.329472,90.0,A,7y7ny8q2,bot-ETFMakerBot-8,MARKET_MAKER,MARKET_TAKER
8,1,238.416676,63.0,B,n8vldi8a,bot-ETFMakerBot-8,MARKET_MAKER,MARKET_TAKER
8,1,238.4975,60.0,C,3jmhiir6,bot-ETFMakerBot-8,MARKET_MAKER,MARKET_TAKER
8,1,286.793951,60.0,C,3jmhiir6,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
9,1,4.247605,90.0,A,n8vldi8a,7y7ny8q2,TRADED_MAKER,TRADED_TAKER
9,1,4.591914,85.0,A,nuk7bi5k,mte7tsen,TRADED_MAKER,TRADED_TAKER
9,1,7.888112,70.0,A,mte7tsen,7y7ny8q2,TRADED_MAKER,TRADED_TAKER
9,1,11.381286,80.0,B,mte7tsen,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
9,1,13.668357,70.0,B,7y7ny8q2,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
9,1,18.290311,75.0,C,mte7tsen,3jmhiir6,TRADED_MAKER,TRADED_TAKER
9,1,28.549188,60.0,C,7y7ny8q2,mte7tsen,TRADED_MAKER,TRADED_TAKER
9,1,34.963453,60.0,C,nuk7bi5k,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
9,1,36.191696,55.0,B,n8vldi8a,c1na2cjj,TRADED_MAKER,TRADED_TAKER
9,1,38.036193,210.0,D,c1na2cjj,bot-ETFMakerBot-9,TRADED_MAKER,TRADED_TAKER
9,1,38.107199,85.0,A,kvnnjmsq,bot-ETFMakerBot-9,MARKET_MAKER,MARKET_TAKER
9,1,38.195402,50.0,B,7y7ny8q2,bot-ETFMakerBot-9,MARKET_MAKER,MARKET_TAKER
9,1,38.29652,70.0,C,n8vldi8a,bot-ETFMakerBot-9,MARKET_MAKER,MARKET_TAKER
9,1,44.141935,80.0,A,tksh26lw,7y7ny8q2,TRADED_MAKER,TRADED_TAKER
9,1,54.884269,60.0,B,7y7ny8q2,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
9,1,67.573946,65.0,C,nuk7bi5k,3jmhiir6,TRADED_MAKER,TRADED_TAKER
9,1,96.00994,80.0,A,3jmhiir6,kvnnjmsq,TRADED_MAKER,TRADED_TAKER
9,1,201.149454,60.0,B,3jmhiir6,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
9,1,213.589707,85.0,A,19nuw3v9,534u2i7l,TRADED_MAKER,TRADED_TAKER
9,1,235.797638,60.0,B,tksh26lw,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
9,1,245.296341,60.0,B,534u2i7l,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
9,1,270.696322,60.0,C,534u2i7l,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
9,1,284.209571,55.0,C,n8vldi8a,tksh26lw,TRADED_MAKER,TRADED_TAKER
9,1,294.248284,61.0,C,n8vldi8a,19nuw3v9,TRADED_MAKER,TRADED_TAKER
10,1,13.374591,80.0,A,mte7tsen,7y7ny8q2,TRADED_MAKER,TRADED_TAKER
10,1,13.630937,80.0,B,mte7tsen,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
10,1,20.089551,65.0,C,nuk7bi5k,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
10,1,30.236916,55.0,C,n8vldi8a,7y7ny8q2,TRADED_MAKER,TRADED_TAKER
10,1,33.412934,60.0,C,mte7tsen,19nuw3v9,TRADED_MAKER,TRADED_TAKER
10,1,39.001976,60.0,C,nuk7bi5k,3jmhiir6,TRADED_MAKER,TRADED_TAKER
10,1,43.091126,80.0,A,tksh26lw,3jmhiir6,TRADED_MAKER,TRADED_TAKER
10,1,44.589119,55.0,B,n8vldi8a,7y7ny8q2,TRADED_MAKER,TRADED_TAKER
10,1,49.642295,210.0,D,c1na2cjj,bot-ETFMakerBot-10,TRADED_MAKER,TRADED_TAKER
10,1,49.729703,80.0,A,mte7tsen,bot-ETFMakerBot-10,MARKET_MAKER,MARKET_TAKER
10,1,49.825389,64.0,B,534u2i7l,bot-ETFMakerBot-10,MARKET_MAKER,MARKET_TAKER
10,1,49.930666,65.0,C,n8vldi8a,bot-ETFMakerBot-10,MARKET_MAKER,MARKET_TAKER
10,1,62.574296,60.0,B,3jmhiir6,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
10,1,65.212646,85.0,A,n8vldi8a,nuk7bi5k,TRADED_MAKER,TRADED_TAKER
10,1,79.852338,80.0,A,mte7tsen,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
10,1,85.651544,80.0,A,kvnnjmsq,mte7tsen,TRADED_MAKER,TRADED_TAKER
10,1,103.140632,60.0,C,3jmhiir6,n8vldi8a,ACCEPTED_MAKER,ACCEPTED_TAKER
10,1,106.574926,83.0,A,19nuw3v9,mte7tsen,TRADED_MAKER,TRADED_TAKER
10,1,141.045576,59.0,B,n8vldi8a,3jmhiir6,TRADED_MAKER,TRADED_TAKER
10,1,142.221982,77.0,A,n8vldi8a,tksh26lw,TRADED_MAKER,TRADED_TAKER
10,1,179.977632,60.0,C,3jmhiir6,mte7tsen,TRADED_MAKER,TRADED_TAKER
10,1,207.719966,59.0,C,n8vldi8a,tksh26lw,TRADED_MAKER,TRADED_TAKER
10,1,275.558168,200.0,D,7y7ny8q2,bot-ETFMakerBot-10,TRADED_MAKER,TRADED_TAKER
10,1,275.659704,81.0,A,n8vldi8a,bot-ETFMakerBot-10,MARKET_MAKER,MARKET_TAKER
10,1,275.740373,59.0,B,tksh26lw,bot-ETFMakerBot-10,MARKET_MAKER,MARKET_TAKER
10,1,275.824599,60.0,C,n8vldi8a,bot-ETFMakerBot-10,MARKET_MAKER,MARKET_TAKER
10,1,297.869287,203.0,D,bot-ETFMakerBot-10,3jmhiir6,TRADED_MAKER,TRADED_TAKER
10,1,298.116716,83.0,A,n8vldi8a,bot-ETFMakerBot-10,MARKET_MAKER,MARKET_TAKER
10,1,298.198086,60.0,B,3jmhiir6,bot-ETFMakerBot-10,MARKET_MAKER,MARKET_TAKER
10,1,298.281606,60.0,C,n8vldi8a,bot-ETFMakerBot-10,MARKET_MAKER,MARKET_TAKER
