round_number,group_id,timestamp,price,asset,maker,taker,making_order_status,taking_order_status
9,1,82.147703,240.0,D,bot-ETFMakerBot-49,im7mmzwe,ACCEPTED_MAKER,ACCEPTED_TAKER
9,1,82.269066,80.0,A,im7mmzwe,bot-ETFMakerBot-49,MARKET_MAKER,MARKET_TAKER
9,1,82.358621,75.0,C,r9a7kqaf,bot-ETFMakerBot-49,MARKET_MAKER,MARKET_TAKER
9,1,82.444864,85.0,C,hs76c7lv,bot-ETFMakerBot-49,MARKET_MAKER,MARKET_TAKER
9,1,89.22506,85.0,A,fxnsgkj4,9428xsxf,TRADED_MAKER,TRADED_TAKER
9,1,102.649883,80.0,A,4nap20vd,p83viyce,TRADED_MAKER,TRADED_TAKER
9,1,143.482468,59.0,B,hs76c7lv,p83viyce,TRADED_MAKER,TRADED_TAKER
9,1,166.14812,275.0,D,bot-ETFMakerBot-49,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
9,1,166.258434,90.0,A,im7mmzwe,bot-ETFMakerBot-49,MARKET_MAKER,MARKET_TAKER
9,1,166.550509,85.0,C,tt020odr,bot-ETFMakerBot-49,MARKET_MAKER,MARKET_TAKER
9,1,166.646163,100.0,C,p83viyce,bot-ETFMakerBot-49,MARKET_MAKER,MARKET_TAKER
9,1,179.780329,58.0,B,4nap20vd,fxnsgkj4,TRADED_MAKER,TRADED_TAKER
9,1,239.146587,70.0,C,b56s5xho,fxnsgkj4,TRADED_MAKER,TRADED_TAKER
9,1,240.680903,280.0,D,fxnsgkj4,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
9,1,299.240351,65.0,B,p83viyce,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
10,1,17.620589,60.0,B,iaswwozd,tt020odr,TRADED_MAKER,TRADED_TAKER
10,1,20.452333,80.0,A,bplz3kk4,fxnsgkj4,TRADED_MAKER,TRADED_TAKER
10,1,20.774906,65.0,C,iaswwozd,im7mmzwe,ACCEPTED_MAKER,ACCEPTED_TAKER
10,1,25.43947,70.0,C,r9a7kqaf,im7mmzwe,ACCEPTED_MAKER,ACCEPTED_TAKER
10,1,46.157927,55.0,B,4nap20vd,fxnsgkj4,TRADED_MAKER,TRADED_TAKER
10,1,49.71084,59.0,B,hs76c7lv,9428xsxf,TRADED_MAKER,TRADED_TAKER
10,1,56.544222,250.0,D,r9a7kqaf,bot-ETFMakerBot-50,TRADED_MAKER,TRADED_TAKER
10,1,56.626423,80.0,A,1eeggcg0,bot-ETFMakerBot-50,MARKET_MAKER,MARKET_TAKER
10,1,56.721319,70.0,C,r9a7kqaf,bot-ETFMakerBot-50,MARKET_MAKER,MARKET_TAKER
10,1,56.801197,85.0,C,hs76c7lv,bot-ETFMakerBot-50,MARKET_MAKER,MARKET_TAKER
10,1,63.549907,62.0,B,iaswwozd,9428xsxf,TRADED_MAKER,TRADED_TAKER
10,1,81.063386,80.0,A,iaswwozd,bplz3kk4,ACCEPTED_MAKER,ACCEPTED_TAKER
10,1,87.632041,68.0,B,r9a7kqaf,tt020odr,TRADED_MAKER,TRADED_TAKER
10,1,102.565826,275.0,D,fxnsgkj4,bot-ETFMakerBot-50,TRADED_MAKER,TRADED_TAKER
10,1,102.639135,88.0,A,tt020odr,bot-ETFMakerBot-50,MARKET_MAKER,MARKET_TAKER
10,1,102.719108,80.0,C,hs76c7lv,bot-ETFMakerBot-50,MARKET_MAKER,MARKET_TAKER
10,1,102.80424,85.0,C,hs76c7lv,bot-ETFMakerBot-50,MARKET_MAKER,MARKET_TAKER
10,1,113.524856,70.0,C,iaswwozd,4nap20vd,ACCEPTED_MAKER,ACCEPTED_TAKER
10,1,132.434093,85.0,A,1eeggcg0,tt020odr,TRADED_MAKER,TRADED_TAKER
10,1,143.538869,80.0,A,b56s5xho,p83viyce,TRADED_MAKER,TRADED_TAKER
10,1,157.296029,71.0,A,iaswwozd,p83viyce,TRADED_MAKER,TRADED_TAKER
10,1,171.494633,70.0,A,r9a7kqaf,4nap20vd,ACCEPTED_MAKER,ACCEPTED_TAKER
10,1,191.561141,85.0,A,4nap20vd,r9a7kqaf,TRADED_MAKER,TRADED_TAKER
10,1,250.413055,264.0,D,bot-ETFMakerBot-50,iaswwozd,ACCEPTED_MAKER,ACCEPTED_TAKER
10,1,250.520978,84.0,A,4nap20vd,bot-ETFMakerBot-50,MARKET_MAKER,MARKET_TAKER
10,1,250.604774,70.0,C,p83viyce,bot-ETFMakerBot-50,MARKET_MAKER,MARKET_TAKER
10,1,250.697271,110.0,C,4nap20vd,bot-ETFMakerBot-50,MARKET_MAKER,MARKET_TAKER
