participant.id_in_session;participant.code;participant.label;participant._is_bot;participant._index_in_pages;participant._max_page_index;participant._current_app_name;participant._current_page_name;participant.time_started;participant.visited;participant.mturk_worker_id;participant.mturk_assignment_id;participant.payoff;player.id_in_group;player.role;player.settled_assets;player.available_assets;player.settled_cash;player.available_cash;player.payoff;group.id_in_subsession;group.ran_ready_function;group.realized_state;subsession.round_number;session.code;session.label;session.mturk_HITId;session.mturk_HITGroupId;session.comment;session.is_demo
8;tita9miw;;0;298;297;otree_etf_cda;Results;2022-03-03 00:00:10.551561+00:00;1;;;302;8;;{'A': 1, 'B': 2, 'C': 0, 'D': 0};{'A': 1, 'B': 2, 'C': 0, 'D': 0};252;37;342;1;2022-03-03 00:16:07.103312+00:00;Z;4;mqshq7o7;;;;;0
9;o0xj0kd9;;0;298;297;otree_etf_cda;Results;2022-03-03 00:00:11.603922+00:00;1;;;179;9;;{'A': 1, 'B': 1, 'C': 1, 'D': 1};{'A': 1, 'B': 1, 'C': 1, 'D': 1};154;154;544;1;2022-03-03 00:16:07.103312+00:00;Z;4;mqshq7o7;;;;;0
10;vbfahm5c;;0;298;297;otree_etf_cda;Results;2022-03-03 00:00:24.990476+00:00;1;;;236;10;;{'A': 1, 'B': 0, 'C': 1, 'D': 0};{'A': 0, 'B': 0, 'C': 1, 'D': 0};570;570;570;1;2022-03-03 00:16:07.103312+00:00;Z;4;mqshq7o7;;;;;0
11;e9xpgl96;;0;298;297;otree_etf_cda;Results;2022-03-03 00:01:29.128978+00:00;1;;;232;11;;{'A': 0, 'B': 1, 'C': 1, 'D': 1};{'A': 0, 'B': 1, 'C': 1, 'D': 1};197;197;467;1;2022-03-03 00:16:07.103312+00:00;Z;4;mqshq7o7;;;;;0
12;negz2jyt;;0;298;297;otree_etf_cda;Results;2022-03-03 00:01:29.810247+00:00;1;;;329;12;;{'A': 4, 'B': 2, 'C': 3, 'D': 0};{'A': 4, 'B': 2, 'C': 3, 'D': 0};137;137;857;1;2022-03-03 00:16:07.103312+00:00;Z;4;mqshq7o7;;;;;0
13;r82hzj9h;;0;298;297;otree_etf_cda;Results;2022-03-03 00:01:01.047877+00:00;1;;;124;13;;{'A': 0, 'B': 1, 'C': 4, 'D': 0};{'A': 0, 'B': 1, 'C': 3, 'D': 0};199;199;439;1;2022-03-03 00:16:07.103312+00:00;Z;4;mqshq7o7;;;;;0
14;ecexrxp2;;0;298;297;otree_etf_cda;Results;2022-03-03 00:01:00.423976+00:00;1;;;193;14;;{'A': 1, 'B': 1, 'C': 2, 'D': 1};{'A': 1, 'B': 1, 'C': 1, 'D': 1};220;220;700;1;2022-03-03 00:16:07.103312+00:00;Z;4;mqshq7o7;;;;;0
1;8jbcnqk8;;0;298;297;otree_etf_cda;Results;2022-03-02 23:59:19.506196+00:00;1;;;516;1;;{'A': 3, 'B': 2, 'C': 3, 'D': 0};{'A': 2, 'B': 2, 'C': 2, 'D': 0};68;13;218;1;2022-03-03 00:21:52.666698+00:00;Y;5;mqshq7o7;;;;;0
2;yu28ouep;;0;298;297;otree_etf_cda;Results;2022-03-02 23:59:10.807952+00:00;1;;;8;2;;{'A': 2, 'B': 4, 'C': 4, 'D': 0};{'A': 2, 'B': 4, 'C': 4, 'D': 0};17;7;47;1;2022-03-03 00:21:52.666698+00:00;Y;5;mqshq7o7;;;;;0
3;zl6gs3a2;;0;298;297;otree_etf_cda;Results;2022-03-02 23:59:43.373891+00:00;1;;;110;3;;{'A': 3, 'B': 0, 'C': 1, 'D': 0};{'A': 3, 'B': 0, 'C': 1, 'D': 0};286;6;436;1;2022-03-03 00:21:52.666698+00:00;Y;5;mqshq7o7;;;;;0
4;5fmgcamz;;0;298;297;otree_etf_cda;Results;2022-03-02 23:59:34.012030+00:00;1;;;322;4;;{'A': 2, 'B': 1, 'C': 1, 'D': 0};{'A': 2, 'B': 1, 'C': 1, 'D': 0};327;327;357;1;2022-03-03 00:21:52.666698+00:00;Y;5;mqshq7o7;;;;;0
5;viezv15q;;0;298;297;otree_etf_cda;Results;2022-03-02 23:59:49.458048+00:00;1;;;150;5;;{'A': 3, 'B': 1, 'C': 1, 'D': 1};{'A': 3, 'B': 1, 'C': 1, 'D': 1};14;0;284;1;2022-03-03 00:21:52.666698+00:00;Y;5;mqshq7o7;;;;;0
6;tsn2t9qy;;0;298;297;otree_etf_cda;Results;2022-03-03 00:00:07.757149+00:00;1;;;229;6;;{'A': 0, 'B': 1, 'C': 3, 'D': 2};{'A': 0, 'B': 1, 'C': 2, 'D': 2};20;20;50;1;2022-03-03 00:21:52.666698+00:00;Y;5;mqshq7o7;;;;;0
7;njqxp4n8;;0;298;297;otree_etf_cda;Results;2022-03-03 00:00:06.347067+00:00;1;;;351;7;;{'A': 0, 'B': 0, 'C': 1, 'D': 2};{'A': 0, 'B': 0, 'C': 0, 'D': 2};124;124;154;1;2022-03-03 00:21:52.666698+00:00;Y;5;mqshq7o7;;;;;0
8;tita9miw;;0;298;297;otree_etf_cda;Results;2022-03-03 00:00:10.551561+00:00;1;;;302;8;;{'A': 1, 'B': 1, 'C': 0, 'D': 1};{'A': 1, 'B': 1, 'C': 0, 'D': 1};265;15;295;1;2022-03-03 00:21:52.666698+00:00;Y;5;mqshq7o7;;;;;0
9;o0xj0kd9;;0;298;297;otree_etf_cda;Results;2022-03-03 00:00:11.603922+00:00;1;;;179;9;;{'A': 1, 'B': 1, 'C': 1, 'D': 1};{'A': 1, 'B': 1, 'C': 1, 'D': 1};133;133;163;1;2022-03-03 00:21:52.666698+00:00;Y;5;mqshq7o7;;;;;0
10;vbfahm5c;;0;298;297;otree_etf_cda;Results;2022-03-03 00:00:24.990476+00:00;1;;;236;10;;{'A': 0, 'B': 0, 'C': 0, 'D': 0};{'A': 0, 'B': 0, 'C': 0, 'D': 0};715;715;505;1;2022-03-03 00:21:52.666698+00:00;Y;5;mqshq7o7;;;;;0
11;e9xpgl96;;0;298;297;otree_etf_cda;Results;2022-03-03 00:01:29.128978+00:00;1;;;232;11;;{'A': 1, 'B': 1, 'C': 1, 'D': 1};{'A': 0, 'B': 1, 'C': 0, 'D': 1};177;177;207;1;2022-03-03 00:21:52.666698+00:00;Y;5;mqshq7o7;;;;;0
12;negz2jyt;;0;298;297;otree_etf_cda;Results;2022-03-03 00:01:29.810247+00:00;1;;;329;12;;{'A': 2, 'B': 2, 'C': 1, 'D': 0};{'A': 2, 'B': 2, 'C': 1, 'D': 0};346;141;376;1;2022-03-03 00:21:52.666698+00:00;Y;5;mqshq7o7;;;;;0
13;r82hzj9h;;0;298;297;otree_etf_cda;Results;2022-03-03 00:01:01.047877+00:00;1;;;124;13;;{'A': 0, 'B': 3, 'C': 1, 'D': 0};{'A': 0, 'B': 2, 'C': 1, 'D': 0};246;246;36;1;2022-03-03 00:21:52.666698+00:00;Y;5;mqshq7o7;;;;;0
14;ecexrxp2;;0;298;297;otree_etf_cda;Results;2022-03-03 00:01:00.423976+00:00;1;;;193;14;;{'A': 0, 'B': 1, 'C': 0, 'D': 2};{'A': 0, 'B': 1, 'C': 0, 'D': 2};191;191;221;1;2022-03-03 00:21:52.666698+00:00;Y;5;mqshq7o7;;;;;0
1;8jbcnqk8;;0;298;297;otree_etf_cda;Results;2022-03-02 23:59:19.506196+00:00;1;;;516;1;;{'A': 2, 'B': 0, 'C': 1, 'D': 0};{'A': 2, 'B': 0, 'C': 0, 'D': 0};433;433;553;1;2022-03-03 00:27:56.204917+00:00;Z;6;mqshq7o7;;;;;0
2;yu28ouep;;0;298;297;otree_etf_cda;Results;2022-03-02 23:59:10.807952+00:00;1;;;8;2;;{'A': 1, 'B': 2, 'C': 3, 'D': 1};{'A': 1, 'B': 2, 'C': 3, 'D': 1};83;82;743;1;2022-03-03 00:27:56.204917+00:00;Z;6;mqshq7o7;;;;;0
3;zl6gs3a2;;0;298;297;otree_etf_cda;Results;2022-03-02 23:59:43.373891+00:00;1;;;110;3;;{'A': 3, 'B': 1, 'C': 0, 'D': 0};{'A': 3, 'B': 0, 'C': 0, 'D': 0};240;120;480;1;2022-03-03 00:27:56.204917+00:00;Z;6;mqshq7o7;;;;;0
4;5fmgcamz;;0;298;297;otree_etf_cda;Results;2022-03-02 23:59:34.012030+00:00;1;;;322;4;;{'A': 1, 'B': 2, 'C': 1, 'D': 0};{'A': 1, 'B': 1, 'C': 1, 'D': 0};372;372;552;1;2022-03-03 00:27:56.204917+00:00;Z;6;mqshq7o7;;;;;0
5;viezv15q;;0;298;297;otree_etf_cda;Results;2022-03-02 23:59:49.458048+00:00;1;;;150;5;;{'A': 1, 'B': 0, 'C': 0, 'D': 2};{'A': 1, 'B': 0, 'C': 0, 'D': 2};82;7;592;1;2022-03-03 00:27:56.204917+00:00;Z;6;mqshq7o7;;;;;0
6;tsn2t9qy;;0;298;297;otree_etf_cda;Results;2022-03-03 00:00:07.757149+00:00;1;;;229;6;;{'A': 2, 'B': 2, 'C': 0, 'D': 1};{'A': 2, 'B': 2, 'C': 0, 'D': 1};206;206;716;1;2022-03-03 00:27:56.204917+00:00;Z;6;mqshq7o7;;;;;0
7;njqxp4n8;;0;298;297;otree_etf_cda;Results;2022-03-03 00:00:06.347067+00:00;1;;;351;7;;{'A': 1, 'B': 0, 'C': 1, 'D': 2};{'A': 1, 'B': 0, 'C': 1, 'D': 2};29;29;629;1;2022-03-03 00:27:56.204917+00:00;Z;6;mqshq7o7;;;;;0
8;tita9miw;;0;298;297;otree_etf_cda;Results;2022-03-03 00:00:10.551561+00:00;1;;;302;8;;{'A': 0, 'B': 0, 'C': 0, 'D': 2};{'A': 0, 'B': 0, 'C': 0, 'D': 2};213;136;603;1;2022-03-03 00:27:56.204917+00:00;Z;6;mqshq7o7;;;;;0
9;o0xj0kd9;;0;298;297;otree_etf_cda;Results;2022-03-03 00:00:11.603922+00:00;1;;;179;9;;{'A': 2, 'B': 1, 'C': 1, 'D': 1};{'A': 2, 'B': 1, 'C': 1, 'D': 1};60;60;570;1;2022-03-03 00:27:56.204917+00:00;Z;6;mqshq7o7;;;;;0
